timestamp,temperature,humidity,rain,wind_speed,pressure,pm25,pm10,co,no2,so2,ozone,aqi,hour,day_of_week,month,aqi_lag_1,aqi_lag_2,aqi_lag_24,pm25_lag_1,aqi_roll_mean_3h,aqi_roll_mean_24h,aqi_roll_std_24h,aqi_change_rate,humidity_pm25_interaction
2025-08-01 02:00:00,27.4,89,0.2,13.3,1000.0,20.3,51.0,277.0,9.8,10.4,48.0,80,2,4,8,80.0,81.0,79.0,19.3,80.33333333333333,81.29166666666667,0.9078961186787484,-1.0,1806.7
2025-08-01 03:00:00,28.5,75,0.1,14.2,1000.5,20.5,54.1,312.0,9.9,11.3,51.0,79,3,4,8,80.0,80.0,79.0,20.3,79.66666666666667,81.29166666666667,0.9078961186787484,0.0,1537.5
2025-08-01 04:00:00,29.0,73,0.1,13.9,1000.8,21.8,64.7,295.0,8.6,12.0,58.0,79,4,4,8,79.0,80.0,80.0,20.5,79.33333333333333,81.25,0.989070710090189,-1.0,1591.4
2025-08-01 05:00:00,29.5,70,0.1,16.4,1001.0,23.1,69.2,253.0,6.6,12.6,66.0,78,5,4,8,79.0,79.0,80.0,21.8,78.66666666666667,81.16666666666667,1.1671841502405689,0.0,1617.0
2025-08-01 06:00:00,29.6,70,0.2,18.2,1001.2,23.1,67.5,220.0,5.0,12.9,73.0,77,6,4,8,78.0,79.0,81.0,23.1,78.0,81.0,1.4446302370268354,-1.0,1617.0
2025-08-01 07:00:00,29.9,70,0.2,19.3,1001.3,23.6,68.0,209.0,4.2,12.6,76.0,77,7,4,8,77.0,78.0,81.0,23.1,77.33333333333333,80.83333333333333,1.6594044679941253,-1.0,1652.0
2025-08-01 08:00:00,30.6,67,0.0,17.9,1000.7,23.1,64.0,208.0,3.9,11.8,78.0,76,8,4,8,77.0,77.0,82.0,23.6,76.66666666666667,80.58333333333333,1.9091693314698246,0.0,1547.7
2025-08-01 09:00:00,30.6,66,0.0,17.2,1000.0,22.7,62.6,215.0,4.0,11.3,77.0,76,9,4,8,76.0,77.0,82.0,23.1,76.33333333333333,80.33333333333333,2.09899907132955,-1.0,1498.2
2025-08-01 10:00:00,30.5,66,0.0,17.6,999.8,21.9,58.6,234.0,4.4,11.1,74.0,75,10,4,8,76.0,76.0,82.0,22.7,75.66666666666667,80.04166666666667,2.3308734445451504,0.0,1445.3999999999999
2025-08-01 11:00:00,30.0,68,0.1,17.2,999.4,21.3,57.3,262.0,5.3,11.1,68.0,75,11,4,8,75.0,76.0,82.0,21.9,75.33333333333333,79.75,2.506513254631856,-1.0,1448.4
2025-08-01 12:00:00,29.6,71,0.0,16.8,999.3,25.5,72.6,282.0,7.0,11.7,63.0,74,12,4,8,75.0,75.0,82.0,21.3,74.66666666666667,79.41666666666667,2.7173623186846987,0.0,1810.5
2025-08-01 13:00:00,29.0,77,0.1,16.1,999.9,28.1,83.8,290.0,11.0,11.8,56.0,74,13,4,8,74.0,75.0,82.0,25.5,74.33333333333333,79.08333333333333,2.8729119701791705,-1.0,2163.7000000000003
2025-08-01 14:00:00,28.5,79,0.0,13.8,1000.3,25.8,69.6,291.0,16.6,12.0,45.0,74,14,4,8,74.0,74.0,82.0,28.1,74.0,78.75,2.9818290272614605,0.0,2038.2
2025-08-01 15:00:00,28.1,82,0.1,14.1,1000.9,25.1,58.2,288.0,20.5,12.1,38.0,74,15,4,8,74.0,74.0,82.0,25.8,74.0,78.41666666666667,3.049114863246098,0.0,2058.2000000000003
2025-08-01 16:00:00,27.7,85,0.2,13.4,1001.6,25.4,58.4,285.0,21.5,12.1,36.0,73,16,4,8,74.0,74.0,82.0,25.1,73.66666666666667,78.04166666666667,3.1412980793266456,0.0,2159.0
2025-08-01 17:00:00,27.5,86,0.0,13.0,1001.8,25.3,57.7,278.0,20.9,12.0,36.0,73,17,4,8,73.0,74.0,82.0,25.4,73.33333333333333,77.66666666666667,3.1851102863519047,-1.0,2175.8
2025-08-01 18:00:00,27.2,88,0.0,13.3,1001.8,29.0,73.6,261.0,19.6,11.7,37.0,73,18,4,8,73.0,73.0,82.0,25.3,73.0,77.29166666666667,3.1825497935458267,0.0,2552.0
2025-08-01 19:00:00,27.0,89,0.0,13.8,1001.6,25.6,59.8,226.0,17.4,10.9,39.0,74,19,4,8,73.0,73.0,82.0,29.0,73.33333333333333,76.95833333333333,3.0854379812637034,0.0,2278.4
2025-08-01 20:00:00,26.9,89,0.1,12.5,1001.1,24.4,58.2,181.0,14.5,9.9,42.0,74,20,4,8,74.0,73.0,82.0,25.6,73.66666666666667,76.625,2.9460732893259247,1.0,2171.6
2025-08-01 21:00:00,26.6,91,0.0,12.6,1000.4,23.2,56.7,148.0,11.9,9.1,44.0,74,21,4,8,74.0,74.0,81.0,24.4,74.0,76.33333333333333,2.8386565509912325,0.0,2111.2
2025-08-01 22:00:00,26.5,91,0.1,12.7,1000.2,22.2,56.8,130.0,9.8,8.5,46.0,74,22,4,8,74.0,74.0,81.0,23.2,74.0,76.04166666666667,2.694263901515059,0.0,2020.2
2025-08-01 23:00:00,26.6,90,0.0,12.3,1000.2,21.9,59.1,124.0,8.1,8.2,48.0,74,23,4,8,74.0,74.0,81.0,22.2,74.0,75.75,2.5065132546317797,0.0,1970.9999999999998
2025-08-02 00:00:00,26.5,90,0.0,13.9,1000.2,20.8,56.9,138.0,6.8,7.9,51.0,74,0,5,8,74.0,74.0,81.0,21.9,74.0,75.45833333333333,2.2646463715994125,0.0,1872.0
2025-08-02 01:00:00,27.4,87,0.0,13.7,1000.6,20.4,58.7,194.0,8.5,8.5,51.0,74,1,5,8,74.0,74.0,80.0,20.8,74.0,75.20833333333333,2.0637485241683518,0.0,1774.8
2025-08-02 02:00:00,27.6,85,0.0,14.6,1001.2,21.1,64.0,271.0,10.8,9.3,50.0,74,2,5,8,74.0,74.0,80.0,20.4,74.0,74.95833333333333,1.8052861188761786,0.0,1793.5000000000002
2025-08-02 03:00:00,28.0,82,0.2,18.0,1001.5,20.7,63.6,316.0,12.2,10.2,51.0,75,3,5,8,74.0,74.0,79.0,21.1,74.33333333333333,74.79166666666667,1.5874279625307053,0.0,1697.3999999999999
2025-08-02 04:00:00,28.4,79,0.5,19.3,1001.9,20.5,68.0,297.0,11.8,11.2,53.0,75,4,5,8,75.0,74.0,79.0,20.7,74.66666666666667,74.625,1.3125646981954857,1.0,1619.5
2025-08-02 05:00:00,28.8,76,0.1,19.6,1001.9,20.0,67.1,246.0,10.5,12.1,56.0,74,5,5,8,75.0,75.0,78.0,20.5,74.66666666666667,74.45833333333333,1.1025333147517125,0.0,1520.0
2025-08-02 06:00:00,28.8,75,0.1,18.3,1002.2,19.3,61.9,207.0,9.2,12.7,59.0,74,6,5,8,74.0,75.0,77.0,20.0,74.33333333333333,74.33333333333333,0.9630868246822403,-1.0,1447.5
2025-08-02 07:00:00,28.7,76,0.1,17.0,1002.1,19.4,64.5,197.0,7.8,12.6,62.0,74,7,5,8,74.0,74.0,77.0,19.3,74.0,74.20833333333333,0.7790276362000692,0.0,1474.3999999999999
2025-08-02 08:00:00,29.4,72,0.1,18.2,1001.2,19.3,65.4,199.0,6.5,12.0,65.0,73,8,5,8,74.0,74.0,76.0,19.4,73.66666666666667,74.08333333333333,0.7172815023515052,0.0,1389.6000000000001
2025-08-02 09:00:00,29.9,70,0.1,19.6,1000.3,19.3,64.7,209.0,5.8,11.6,66.0,73,9,5,8,73.0,74.0,76.0,19.3,73.33333333333333,73.95833333333333,0.6240935455647851,-1.0,1351.0
2025-08-02 10:00:00,29.6,71,0.1,18.0,999.9,19.2,62.6,228.0,6.1,11.5,65.0,73,10,5,8,73.0,73.0,75.0,19.3,73.0,73.875,0.6123724356896134,0.0,1363.2
2025-08-02 11:00:00,29.5,72,0.2,18.0,999.6,19.2,60.5,255.0,7.2,11.5,62.0,73,11,5,8,73.0,73.0,75.0,19.2,73.0,73.79166666666667,0.5882299658688306,0.0,1382.3999999999999
2025-08-02 12:00:00,29.2,73,0.1,17.8,999.4,23.6,78.0,277.0,9.1,11.9,57.0,72,12,5,8,73.0,73.0,74.0,19.2,72.66666666666667,73.70833333333333,0.6902530516808553,0.0,1722.8000000000002
2025-08-02 13:00:00,28.9,76,0.1,17.3,1000.1,23.7,74.0,290.0,12.9,11.8,51.0,72,13,5,8,72.0,73.0,74.0,23.6,72.33333333333333,73.625,0.7696696072603045,-1.0,1801.2
2025-08-02 14:00:00,28.5,79,0.1,15.9,1000.5,23.6,65.9,299.0,18.1,11.6,43.0,72,14,5,8,72.0,72.0,74.0,23.7,72.0,73.54166666666667,0.8329709356889586,0.0,1864.4
2025-08-02 15:00:00,28.0,83,0.1,15.0,1001.0,23.7,58.8,299.0,21.4,11.3,38.0,72,15,5,8,72.0,72.0,74.0,23.6,72.0,73.45833333333333,0.8836272412288211,0.0,1967.1
2025-08-02 16:00:00,27.8,84,0.0,14.6,1001.6,23.2,55.1,289.0,21.2,11.0,37.0,72,16,5,8,72.0,72.0,73.0,23.7,72.0,73.41666666666667,0.9286112429709673,0.0,1948.8
2025-08-02 17:00:00,27.5,85,0.0,13.3,1002.1,22.8,54.2,272.0,19.2,10.7,39.0,71,17,5,8,72.0,72.0,73.0,23.2,71.66666666666667,73.33333333333333,1.049499535661965,0.0,1938.0
2025-08-02 18:00:00,27.5,85,0.0,12.8,1002.1,22.4,53.6,248.0,16.9,10.2,41.0,71,18,5,8,71.0,72.0,73.0,22.8,71.33333333333333,73.25,1.1515584902705065,-1.0,1903.9999999999998
2025-08-02 19:00:00,27.1,87,0.0,13.3,1001.8,21.5,51.1,213.0,14.5,9.5,43.0,71,19,5,8,71.0,71.0,74.0,22.4,71.0,73.125,1.226961606001193,0.0,1870.5
2025-08-02 20:00:00,27.0,88,0.0,12.6,1001.2,20.2,49.0,172.0,11.9,8.7,45.0,70,20,5,8,71.0,71.0,74.0,21.5,70.66666666666667,72.95833333333333,1.3666578295903884,0.0,1777.6
2025-08-02 21:00:00,26.8,89,0.1,12.0,1000.9,19.2,47.8,142.0,9.7,8.0,47.0,70,21,5,8,70.0,71.0,74.0,20.2,70.33333333333333,72.79166666666667,1.4738050920212078,-1.0,1708.8
2025-08-02 22:00:00,26.8,88,0.0,11.6,1000.6,18.5,47.4,125.0,8.1,7.5,48.0,69,22,5,8,70.0,70.0,74.0,19.2,69.66666666666667,72.58333333333333,1.6396358733248346,0.0,1628.0
2025-08-02 23:00:00,26.6,89,0.0,12.2,1000.7,18.0,47.0,119.0,7.0,7.1,49.0,69,23,5,8,69.0,70.0,74.0,18.5,69.33333333333333,72.375,1.7646898976236085,-1.0,1602.0
2025-08-03 00:00:00,26.5,90,0.0,13.0,1001.0,18.1,48.2,132.0,6.6,7.3,51.0,69,0,6,8,69.0,69.0,74.0,18.0,69.0,72.16666666666667,1.8572224859480417,0.0,1629.0000000000002
2025-08-03 01:00:00,27.4,87,0.0,12.3,1001.4,18.3,50.1,184.0,8.2,8.5,51.0,69,1,6,8,69.0,69.0,74.0,18.1,69.0,71.95833333333333,1.9219366742175188,0.0,1592.1000000000001
2025-08-03 02:00:00,27.6,85,0.0,14.3,1001.7,19.9,56.0,257.0,10.3,10.2,51.0,68,2,6,8,69.0,69.0,74.0,18.3,68.66666666666667,71.70833333333333,2.0319013727043718,0.0,1691.4999999999998
2025-08-03 03:00:00,28.2,80,0.1,14.9,1001.9,21.4,65.7,301.0,11.2,11.5,54.0,68,3,6,8,68.0,69.0,75.0,19.9,68.33333333333333,71.41666666666667,2.0412414523173728,-1.0,1712.0
2025-08-03 04:00:00,28.9,76,0.2,16.1,1002.5,22.2,72.4,290.0,9.7,12.3,62.0,68,4,6,8,68.0,68.0,75.0,21.4,68.0,71.125,2.00678197944757,0.0,1687.2
2025-08-03 05:00:00,29.2,74,0.1,15.9,1002.8,22.4,73.3,250.0,7.0,12.8,72.0,68,5,6,8,68.0,68.0,74.0,22.2,68.0,70.875,2.0067819794475605,0.0,1657.6
2025-08-03 06:00:00,29.5,73,0.1,17.2,1002.6,23.3,77.5,220.0,4.9,12.9,79.0,69,6,6,8,68.0,68.0,74.0,22.4,68.33333333333333,70.66666666666667,1.9261736493702206,0.0,1700.9
2025-08-03 07:00:00,29.6,72,0.1,17.8,1002.4,23.9,78.7,211.0,3.9,12.5,82.0,69,7,6,8,69.0,68.0,74.0,23.3,68.66666666666667,70.45833333333333,1.8172881532316194,1.0,1720.8
2025-08-03 08:00:00,30.0,71,0.1,17.6,1001.8,22.7,71.9,211.0,3.5,11.8,82.0,69,8,6,8,69.0,69.0,73.0,23.9,69.0,70.29166666666667,1.75645806312822,0.0,1611.7
2025-08-03 09:00:00,30.2,70,0.1,17.3,1001.4,23.5,78.2,217.0,3.6,11.2,80.0,70,9,6,8,69.0,69.0,73.0,22.7,69.33333333333333,70.16666666666667,1.6594044679937698,0.0,1645.0
2025-08-03 10:00:00,30.2,70,0.1,17.1,1001.0,22.6,73.8,233.0,4.1,11.0,76.0,70,10,6,8,70.0,69.0,73.0,23.5,69.66666666666667,70.04166666666667,1.5457984194632428,1.0,1582.0
2025-08-03 11:00:00,29.9,71,0.1,16.9,1000.7,21.4,69.4,255.0,5.1,10.9,70.0,70,11,6,8,70.0,70.0,73.0,22.6,70.0,69.91666666666667,1.4116492564303147,0.0,1519.3999999999999
2025-08-03 12:00:00,29.5,72,0.1,16.7,1000.7,23.5,78.7,275.0,7.0,11.4,65.0,71,12,6,8,70.0,70.0,72.0,21.4,70.33333333333333,69.875,1.3613452426027226,0.0,1692.0
2025-08-03 13:00:00,29.2,75,0.0,14.5,1001.1,19.6,62.6,290.0,9.6,12.1,59.0,71,13,6,8,71.0,70.0,72.0,23.5,70.66666666666667,69.83333333333333,1.30772509631347,1.0,1470.0
2025-08-03 14:00:00,28.2,80,0.1,13.9,1001.8,19.3,59.1,301.0,13.2,13.1,51.0,70,14,6,8,71.0,71.0,72.0,19.6,70.66666666666667,69.75,1.2247448713882532,0.0,1544.0
2025-08-03 15:00:00,27.9,83,0.0,10.5,1002.2,19.1,53.8,307.0,16.2,13.6,45.0,70,15,6,8,70.0,71.0,72.0,19.3,70.33333333333333,69.66666666666667,1.1293194051429356,-1.0,1585.3000000000002
2025-08-03 16:00:00,27.6,85,0.0,10.6,1003.0,19.5,49.4,308.0,18.2,13.5,41.0,69,16,6,8,70.0,70.0,72.0,19.1,69.66666666666667,69.54166666666667,1.0206207261556348,0.0,1657.5
2025-08-03 17:00:00,27.6,84,0.0,11.7,1003.6,19.6,46.0,304.0,19.6,12.9,39.0,69,17,6,8,69.0,70.0,71.0,19.5,69.33333333333333,69.45833333333333,0.9770927002691755,-1.0,1646.4
2025-08-03 18:00:00,27.4,86,0.0,12.0,1003.9,18.6,43.3,286.0,19.7,12.1,38.0,69,18,6,8,69.0,69.0,71.0,19.6,69.0,69.375,0.9237212077012059,0.0,1599.6000000000001
2025-08-03 19:00:00,27.2,86,0.0,11.5,1003.8,17.5,39.6,243.0,17.7,11.0,39.0,68,19,6,8,69.0,69.0,71.0,18.6,68.66666666666667,69.25,0.8968544062882734,0.0,1505.0
2025-08-03 20:00:00,27.0,87,0.0,10.9,1003.8,16.5,38.1,187.0,14.5,9.6,42.0,68,20,6,8,68.0,69.0,70.0,17.5,68.33333333333333,69.16666666666667,0.9168313422525695,-1.0,1435.5
2025-08-03 21:00:00,26.6,89,0.1,11.1,1003.1,15.6,36.7,145.0,11.7,8.5,44.0,68,21,6,8,68.0,68.0,70.0,16.5,68.0,69.08333333333333,0.928611242970608,0.0,1388.3999999999999
2025-08-03 22:00:00,26.5,90,0.0,11.1,1002.8,15.0,36.6,124.0,9.9,7.9,45.0,67,22,6,8,68.0,68.0,69.0,15.6,67.66666666666667,69.0,1.0215078369064332,0.0,1350.0
2025-08-03 23:00:00,26.5,90,0.0,11.1,1002.7,14.5,36.2,118.0,8.5,7.6,47.0,67,23,6,8,67.0,68.0,69.0,15.0,67.33333333333333,68.91666666666667,1.1000658741765945,-1.0,1305.0
2025-08-04 00:00:00,26.3,90,0.0,11.5,1003.1,14.3,36.6,134.0,7.8,7.7,48.0,67,0,0,8,67.0,67.0,69.0,14.5,67.0,68.83333333333333,1.1671841502399622,0.0,1287.0
2025-08-04 01:00:00,26.9,91,0.0,11.0,1002.9,14.2,35.9,192.0,8.4,8.5,49.0,67,1,0,8,67.0,67.0,69.0,14.3,67.0,68.75,1.2247448713881852,0.0,1292.2
2025-08-04 02:00:00,27.2,88,0.0,11.3,1003.2,15.5,42.7,272.0,9.8,9.8,49.0,66,2,0,8,67.0,67.0,68.0,14.2,66.66666666666667,68.66666666666667,1.3405601251965595,0.0,1364.0
2025-08-04 03:00:00,27.9,83,0.2,13.9,1003.5,16.3,44.6,318.0,10.2,10.9,52.0,66,3,0,8,66.0,67.0,68.0,15.5,66.33333333333333,68.58333333333333,1.4421200175155953,-1.0,1352.9
2025-08-04 04:00:00,29.0,76,0.0,15.5,1004.0,17.3,50.5,295.0,8.7,11.7,60.0,65,4,0,8,66.0,66.0,68.0,16.3,65.66666666666667,68.45833333333333,1.614584794293148,0.0,1314.8
2025-08-04 05:00:00,29.8,70,0.0,16.5,1004.2,18.9,57.4,238.0,6.2,12.4,70.0,65,5,0,8,65.0,66.0,68.0,17.3,65.33333333333333,68.33333333333333,1.7610932046186363,-1.0,1323.0
2025-08-04 06:00:00,30.1,68,0.0,17.9,1004.0,19.8,61.9,195.0,4.3,12.7,78.0,65,6,0,8,65.0,65.0,69.0,18.9,65.0,68.16666666666667,1.880487140091518,0.0,1346.4
2025-08-04 07:00:00,30.5,66,0.0,17.8,1003.8,21.2,66.8,186.0,3.4,12.3,81.0,64,7,0,8,65.0,65.0,69.0,19.8,64.66666666666667,67.95833333333333,2.0531876948142167,0.0,1399.2
2025-08-04 08:00:00,30.5,66,0.0,17.4,1003.5,21.1,65.9,193.0,3.1,11.5,82.0,64,8,0,8,64.0,65.0,69.0,21.2,64.33333333333333,67.75,2.1918822564358993,-1.0,1392.6000000000001
2025-08-04 09:00:00,30.6,66,0.1,18.4,1003.0,21.1,67.3,204.0,3.3,10.9,80.0,64,9,0,8,64.0,64.0,70.0,21.1,64.0,67.5,2.2650463091513706,0.0,1392.6000000000001
2025-08-04 10:00:00,30.4,68,0.1,19.5,1002.6,20.3,63.8,222.0,3.8,10.7,76.0,64,10,0,8,64.0,64.0,70.0,21.1,64.0,67.25,2.3078316568834185,0.0,1380.4
2025-08-04 11:00:00,29.7,71,0.1,19.4,1002.1,19.5,60.1,245.0,4.9,10.7,69.0,63,11,0,8,64.0,64.0,70.0,20.3,63.666666666666664,66.95833333333333,2.3861769799622246,0.0,1384.5
2025-08-04 12:00:00,29.5,72,0.3,19.2,1001.9,20.2,63.8,261.0,7.0,10.7,61.0,63,12,0,8,63.0,64.0,71.0,19.5,63.333333333333336,66.625,2.355613092905906,-1.0,1454.3999999999999
2025-08-04 13:00:00,28.7,76,0.1,18.0,1002.1,24.7,79.2,264.0,10.7,10.8,54.0,63,13,0,8,63.0,63.0,71.0,20.2,63.0,66.29166666666667,2.274225461397089,0.0,1877.2
2025-08-04 14:00:00,28.0,80,0.0,16.8,1002.4,18.8,50.6,261.0,15.8,10.9,45.0,63,14,0,8,63.0,63.0,70.0,24.7,63.0,66.0,2.226324715561918,0.0,1504.0
2025-08-04 15:00:00,28.0,81,0.2,15.8,1002.7,19.0,43.9,253.0,19.2,10.9,39.0,63,15,0,8,63.0,63.0,70.0,18.8,63.0,65.70833333333333,2.1362129568684978,0.0,1539.0
2025-08-04 16:00:00,27.8,83,0.2,15.7,1003.6,18.0,39.0,243.0,19.4,10.7,38.0,63,16,0,8,63.0,63.0,69.0,19.0,63.0,65.45833333333333,2.084709690279442,0.0,1494.0
2025-08-04 17:00:00,27.5,85,0.1,15.0,1003.9,17.9,38.3,229.0,17.8,10.3,39.0,63,17,0,8,63.0,63.0,69.0,18.0,63.0,65.20833333333333,1.9995470501562271,0.0,1521.4999999999998
2025-08-04 18:00:00,27.3,86,0.0,14.6,1003.9,17.7,38.9,211.0,15.8,9.7,41.0,63,18,0,8,63.0,63.0,69.0,17.9,63.0,64.95833333333333,1.876146992168587,0.0,1522.2
2025-08-04 19:00:00,27.0,87,0.0,15.1,1003.5,17.1,38.1,185.0,13.4,8.9,43.0,63,19,0,8,63.0,63.0,68.0,17.7,63.0,64.75,1.7997584378949156,0.0,1487.7
2025-08-04 20:00:00,26.8,88,0.0,14.3,1003.0,16.5,37.7,156.0,10.5,7.9,46.0,63,20,0,8,63.0,63.0,68.0,17.1,63.0,64.54166666666667,1.6934443076699421,0.0,1452.0
2025-08-04 21:00:00,26.6,89,0.1,15.0,1002.4,15.8,36.9,134.0,8.1,7.1,49.0,63,21,0,8,63.0,63.0,68.0,16.5,63.0,64.33333333333333,1.5510632164552751,0.0,1406.2
2025-08-04 22:00:00,26.5,89,0.1,15.8,1002.2,15.3,35.7,121.0,6.6,6.6,51.0,63,22,0,8,63.0,63.0,67.0,15.8,63.0,64.16666666666667,1.4645571126532346,0.0,1361.7
2025-08-04 23:00:00,26.5,89,0.0,15.5,1002.1,15.0,35.3,117.0,5.6,6.3,52.0,63,23,0,8,63.0,63.0,67.0,15.3,63.0,64.0,1.3513278493811265,0.0,1335.0
2025-08-05 00:00:00,26.3,90,0.1,15.4,1002.3,14.8,34.3,130.0,6.0,6.3,51.0,63,0,1,8,63.0,63.0,67.0,15.0,63.0,63.833333333333336,1.2038585308540648,0.0,1332.0
2025-08-05 01:00:00,27.1,88,0.0,13.3,1001.9,15.5,36.4,180.0,7.3,7.3,51.0,63,1,1,8,63.0,63.0,67.0,14.8,63.0,63.666666666666664,1.0072203103663278,0.0,1364.0
2025-08-05 02:00:00,27.3,86,0.0,13.2,1002.4,17.1,41.2,248.0,9.1,8.7,50.0,63,2,1,8,63.0,63.0,66.0,15.5,63.0,63.541666666666664,0.8836272412281768,0.0,1470.6000000000001
2025-08-05 03:00:00,28.0,79,0.1,17.1,1002.9,19.2,53.0,288.0,9.8,9.8,52.0,63,3,1,8,63.0,63.0,66.0,17.1,63.0,63.416666666666664,0.7172815023506615,0.0,1516.8
2025-08-05 04:00:00,28.6,76,0.2,19.7,1003.4,19.9,56.5,272.0,8.6,10.6,57.0,64,4,1,8,63.0,63.0,65.0,19.2,63.333333333333336,63.375,0.6468989572265482,0.0,1512.3999999999999
2025-08-05 05:00:00,29.4,73,0.2,20.0,1003.6,20.0,57.6,228.0,6.4,11.1,64.0,64,5,1,8,64.0,63.0,65.0,19.9,63.666666666666664,63.333333333333336,0.5646597025655112,1.0,1460.0
2025-08-05 06:00:00,29.6,70,0.1,19.9,1003.4,20.2,58.2,197.0,4.7,11.3,69.0,64,6,1,8,64.0,64.0,65.0,20.0,64.0,63.291666666666664,0.46430562147808413,0.0,1414.0
2025-08-05 07:00:00,30.0,68,0.1,20.6,1002.9,20.6,58.4,194.0,4.0,11.0,70.0,64,7,1,8,64.0,64.0,64.0,20.2,64.0,63.291666666666664,0.46430562147808413,0.0,1400.8000000000002
2025-08-05 08:00:00,29.8,70,0.2,20.9,1002.6,21.1,59.1,204.0,3.9,10.3,69.0,64,8,1,8,64.0,64.0,64.0,20.6,64.0,63.291666666666664,0.46430562147808413,0.0,1477.0
2025-08-05 09:00:00,29.5,71,0.1,20.0,1002.3,20.9,56.8,217.0,4.3,9.8,67.0,64,9,1,8,64.0,64.0,64.0,21.1,64.0,63.291666666666664,0.46430562147808413,0.0,1483.8999999999999
2025-08-05 10:00:00,29.3,72,0.1,19.5,1002.1,20.5,54.4,231.0,5.2,9.7,64.0,64,10,1,8,64.0,64.0,64.0,20.9,64.0,63.291666666666664,0.46430562147808413,0.0,1476.0
2025-08-05 11:00:00,29.1,72,0.1,19.9,1001.7,20.2,51.9,247.0,6.6,9.8,60.0,64,11,1,8,64.0,64.0,63.0,20.5,64.0,63.333333333333336,0.48154341233396686,0.0,1454.3999999999999
2025-08-05 12:00:00,28.9,73,0.2,19.5,1001.5,21.6,57.5,265.0,8.3,9.8,56.0,64,12,1,8,64.0,64.0,63.0,20.2,64.0,63.375,0.4945353550379736,0.0,1576.8000000000002
2025-08-05 13:00:00,28.4,77,0.2,16.2,1001.7,21.5,51.8,288.0,12.3,10.0,50.0,64,13,1,8,64.0,64.0,63.0,21.6,64.0,63.416666666666664,0.5036101551766318,0.0,1655.5
2025-08-05 14:00:00,28.0,80,0.1,14.7,1001.9,21.2,47.5,312.0,17.6,10.2,43.0,64,14,1,8,64.0,64.0,63.0,21.5,64.0,63.458333333333336,0.508977377695444,0.0,1696.0
2025-08-05 15:00:00,27.8,81,0.0,14.5,1002.3,22.9,46.2,321.0,20.9,10.2,38.0,64,15,1,8,64.0,64.0,63.0,21.2,64.0,63.5,0.5107539184466756,0.0,1854.8999999999999
2025-08-05 16:00:00,27.5,83,0.0,15.6,1002.9,22.2,44.5,306.0,20.4,10.0,38.0,64,16,1,8,64.0,64.0,63.0,22.9,64.0,63.541666666666664,0.5089773776954524,0.0,1842.6
2025-08-05 17:00:00,27.3,84,0.0,14.8,1003.6,21.5,43.5,276.0,17.8,9.7,40.0,65,17,1,8,64.0,64.0,63.0,22.2,64.33333333333333,63.625,0.5757792451293203,0.0,1806.0
2025-08-05 18:00:00,27.1,85,0.0,14.6,1003.7,20.9,41.9,244.0,15.0,9.2,43.0,65,18,1,8,65.0,64.0,63.0,21.5,64.66666666666667,63.708333333333336,0.6240935455638458,1.0,1776.4999999999998
2025-08-05 19:00:00,26.7,88,0.1,14.6,1003.5,20.1,40.4,210.0,12.3,8.4,45.0,65,19,1,8,65.0,65.0,63.0,20.9,65.0,63.791666666666664,0.6580053301334461,0.0,1768.8000000000002
2025-08-05 20:00:00,26.7,88,0.1,14.9,1003.2,19.0,39.1,174.0,9.5,7.4,47.0,66,20,1,8,65.0,65.0,63.0,20.1,65.33333333333333,63.916666666666664,0.7755316082234188,0.0,1672.0
2025-08-05 21:00:00,26.4,89,0.0,15.8,1002.5,18.1,38.0,149.0,7.3,6.7,49.0,66,21,1,8,66.0,65.0,63.0,19.0,65.66666666666667,64.04166666666667,0.8586727202904527,1.0,1610.9
2025-08-05 22:00:00,26.3,89,0.0,15.9,1002.4,17.5,37.7,137.0,6.1,6.3,49.0,66,22,1,8,66.0,66.0,63.0,18.1,66.0,64.16666666666667,0.9168313422523449,0.0,1557.5
2025-08-05 23:00:00,26.3,89,0.0,15.3,1002.2,17.2,37.0,135.0,5.5,6.3,49.0,66,23,1,8,66.0,66.0,63.0,17.5,66.0,64.29166666666667,0.9545846657312768,0.0,1530.8
2025-08-06 00:00:00,26.1,90,0.1,14.2,1002.5,17.1,37.5,150.0,5.7,6.6,50.0,66,0,2,8,66.0,66.0,63.0,17.2,66.0,64.41666666666667,0.9743076322754409,0.0,1539.0000000000002
2025-08-06 01:00:00,27.0,88,0.0,13.2,1002.3,17.5,39.9,198.0,7.5,7.8,49.0,67,1,2,8,66.0,66.0,63.0,17.1,66.33333333333333,64.58333333333333,1.0598058340037833,0.0,1540.0
2025-08-06 02:00:00,27.3,84,0.0,14.0,1002.9,19.4,44.2,262.0,9.9,9.5,47.0,67,2,2,8,67.0,66.0,63.0,17.5,66.66666666666667,64.75,1.1131623577780458,1.0,1629.6
2025-08-06 03:00:00,28.1,76,0.0,16.2,1003.3,20.8,52.5,301.0,11.0,10.8,48.0,67,3,2,8,67.0,67.0,63.0,19.4,67.0,64.91666666666667,1.1389036171980254,0.0,1580.8
2025-08-06 04:00:00,28.8,72,0.1,18.4,1003.7,24.4,69.8,289.0,9.5,11.4,55.0,67,4,2,8,67.0,67.0,64.0,20.8,67.0,65.04166666666667,1.1970676733101382,0.0,1756.8
