timestamp,temperature,humidity,rain,wind_speed,pressure,pm25,pm10,co,no2,so2,ozone,aqi
2025-09-17T13:00,28.1,81,0.0,8.9,1003.3,25.7,75.4,495.0,17.9,17.6,49.0,71
2025-09-17T14:00,27.4,87,0.0,8.7,1003.6,25.1,58.3,623.0,28.1,15.6,31.0,71
2025-09-17T15:00,27.1,88,0.0,10.2,1004.0,25.0,53.9,698.0,36.0,14.2,16.0,71
2025-09-17T16:00,26.8,90,0.0,8.0,1005.4,25.6,52.5,685.0,40.1,14.1,9.0,72
2025-09-17T17:00,26.6,91,0.0,7.0,1006.1,27.3,52.0,619.0,41.9,14.5,7.0,72
2025-09-17T18:00,26.5,91,0.0,7.1,1006.1,28.8,52.3,537.0,41.6,14.5,7.0,72
2025-09-17T19:00,26.4,92,0.0,6.8,1005.9,27.9,51.2,436.0,38.3,13.5,10.0,73
2025-09-17T20:00,26.1,94,0.0,7.2,1005.5,26.0,49.2,318.0,32.8,12.1,16.0,74
2025-09-17T21:00,26.0,95,0.0,7.8,1005.0,23.7,48.8,228.0,27.3,10.8,22.0,74
2025-09-17T22:00,25.9,96,0.0,7.9,1004.6,21.9,48.0,178.0,22.0,9.7,26.0,75
2025-09-17T23:00,25.7,97,0.0,8.9,1004.5,20.7,46.3,155.0,16.7,8.7,30.0,75
2025-09-18T00:00,25.7,96,0.0,8.7,1004.6,18.5,44.0,169.0,12.3,9.5,34.0,75
2025-09-18T01:00,26.2,94,0.0,7.2,1005.0,18.2,42.5,252.0,14.0,10.7,33.0,76
2025-09-18T02:00,26.2,95,0.0,7.1,1005.4,21.0,45.2,370.0,16.3,12.3,32.0,76
2025-09-18T03:00,26.9,91,0.1,8.5,1005.8,21.8,58.7,436.0,16.8,14.0,36.0,76
2025-09-18T04:00,28.0,83,0.1,10.7,1006.2,22.9,77.8,392.0,14.0,15.8,48.0,76
2025-09-18T05:00,28.9,78,0.1,12.6,1006.5,25.4,88.2,295.0,9.6,17.5,65.0,76
2025-09-18T06:00,29.2,75,0.1,12.7,1006.2,26.7,91.3,224.0,6.1,18.4,79.0,77
2025-09-18T07:00,29.5,74,0.0,13.2,1005.7,28.5,95.7,210.0,4.5,17.7,87.0,77
2025-09-18T08:00,29.5,74,0.0,13.6,1004.8,29.0,98.5,221.0,3.8,16.2,92.0,77
2025-09-18T09:00,29.8,73,0.0,13.4,1003.9,29.2,102.2,241.0,4.0,15.2,92.0,77
2025-09-18T10:00,29.2,74,0.0,13.4,1003.2,28.8,102.9,259.0,4.5,15.4,87.0,78
2025-09-18T11:00,29.0,74,0.0,12.1,1003.1,28.3,103.6,286.0,5.8,16.0,77.0,78
2025-09-18T12:00,28.6,76,0.0,11.2,1003.1,32.7,121.5,335.0,9.1,17.3,71.0,78
2025-09-18T13:00,28.2,80,0.0,10.7,1003.6,31.8,115.3,435.0,18.2,17.1,55.0,78
2025-09-18T14:00,27.2,88,0.0,8.0,1004.1,32.8,95.0,557.0,30.6,16.8,32.0,79
2025-09-18T15:00,26.9,92,0.0,7.4,1004.7,33.4,89.2,629.0,39.8,16.3,15.0,80
2025-09-18T16:00,26.8,92,0.0,7.0,1005.6,33.4,85.4,615.0,43.0,15.6,9.0,80
2025-09-18T17:00,26.5,93,0.0,7.5,1006.3,33.3,82.7,552.0,43.0,14.8,8.0,81
2025-09-18T18:00,26.4,94,0.0,8.1,1006.4,32.7,79.2,477.0,40.9,13.9,10.0,82
2025-09-18T19:00,26.5,93,0.0,7.9,1006.0,31.2,77.5,391.0,36.1,12.7,14.0,82
2025-09-18T20:00,26.0,95,0.0,8.2,1005.5,29.0,77.1,294.0,29.2,11.5,21.0,82
2025-09-18T21:00,25.8,96,0.0,7.6,1005.0,27.1,73.3,223.0,23.4,10.5,26.0,83
2025-09-18T22:00,25.6,95,0.0,7.0,1005.1,25.9,72.4,191.0,19.7,9.8,29.0,83
2025-09-18T23:00,25.6,94,0.0,6.8,1005.2,24.9,70.5,185.0,17.0,9.4,31.0,83
2025-09-19T00:00,25.6,93,0.0,7.7,1005.4,22.8,61.7,200.0,11.7,9.2,35.0,84
2025-09-19T01:00,26.1,93,0.0,8.2,1005.9,23.4,65.0,254.0,13.7,10.3,34.0,84
2025-09-19T02:00,26.4,92,0.0,8.3,1006.5,25.6,70.5,330.0,16.4,11.9,34.0,84
2025-09-19T03:00,27.5,81,0.0,10.8,1007.3,26.1,79.4,369.0,17.1,13.3,37.0,85
2025-09-19T04:00,28.2,75,0.0,12.6,1008.0,29.6,115.7,334.0,14.0,14.3,48.0,85
2025-09-19T05:00,28.8,72,0.0,13.2,1008.3,28.3,115.3,263.0,9.1,15.0,63.0,86
2025-09-19T06:00,29.2,70,0.0,14.4,1007.9,29.5,121.5,212.0,5.3,15.3,74.0,86
2025-09-19T07:00,29.0,70,0.1,14.8,1007.6,30.0,123.4,207.0,3.9,14.8,78.0,86
2025-09-19T08:00,28.9,72,0.1,14.7,1006.7,29.6,120.6,222.0,3.8,14.0,78.0,86
2025-09-19T09:00,29.0,71,0.0,14.7,1005.7,29.5,117.3,242.0,4.3,13.4,76.0,86
2025-09-19T10:00,29.2,68,0.0,13.6,1004.9,27.7,106.6,255.0,4.7,13.6,72.0,86
2025-09-19T11:00,29.0,68,0.0,13.9,1004.7,27.0,103.6,272.0,5.9,14.0,65.0,86
2025-09-19T12:00,28.2,76,0.1,13.6,1004.5,30.6,122.0,307.0,9.5,16.6,61.0,86
2025-09-19T13:00,28.0,76,0.0,10.9,1005.1,30.0,112.7,383.0,18.6,16.7,47.0,86
2025-09-19T14:00,27.1,82,0.0,8.3,1005.5,30.2,85.2,477.0,31.1,16.9,27.0,86
2025-09-19T15:00,26.6,86,0.0,7.7,1006.1,30.3,77.1,534.0,40.4,17.0,12.0,86
2025-09-19T16:00,26.5,87,0.0,6.6,1006.7,30.7,73.3,529.0,43.7,17.1,6.0,85
2025-09-19T17:00,26.3,89,0.0,7.5,1007.2,31.8,71.7,488.0,43.9,17.0,5.0,85
2025-09-19T18:00,26.0,90,0.0,7.6,1007.1,32.6,70.5,434.0,42.9,16.5,5.0,85
2025-09-19T19:00,25.9,91,0.0,7.9,1006.9,31.5,68.9,365.0,41.2,15.1,6.0,85
2025-09-19T20:00,25.8,91,0.0,7.0,1006.5,29.7,67.3,282.0,38.3,13.2,9.0,85
2025-09-19T21:00,25.6,92,0.0,7.8,1006.0,27.6,66.1,219.0,34.3,11.6,13.0,85
2025-09-19T22:00,25.5,92,0.0,8.1,1005.6,25.3,68.7,182.0,28.1,10.5,19.0,85
2025-09-19T23:00,25.5,92,0.0,9.0,1005.7,24.0,69.2,163.0,20.8,9.7,26.0,85
2025-09-20T00:00,25.5,92,0.1,8.9,1005.9,21.6,61.9,172.0,12.8,8.4,33.0,85
2025-09-20T01:00,26.4,94,0.1,9.6,1006.3,21.0,59.6,233.0,13.8,9.4,33.0,85
2025-09-20T02:00,26.4,93,0.1,9.0,1007.1,23.1,67.1,320.0,14.9,10.9,33.0,85
2025-09-20T03:00,27.2,84,0.0,10.4,1007.7,24.0,72.9,368.0,14.9,12.3,36.0,85
2025-09-20T04:00,28.4,74,0.0,12.6,1008.3,24.3,81.3,334.0,12.5,13.6,44.0,84
2025-09-20T05:00,28.9,71,0.0,13.5,1008.6,24.5,85.4,260.0,8.8,14.8,55.0,84
2025-09-20T06:00,28.9,71,0.2,14.2,1008.3,26.1,90.8,205.0,6.0,15.4,63.0,84
2025-09-20T07:00,29.2,70,0.1,15.2,1007.8,25.7,88.2,194.0,4.7,15.1,68.0,83
2025-09-20T08:00,29.4,69,0.0,15.4,1006.9,27.1,92.2,202.0,4.3,14.2,70.0,83
2025-09-20T09:00,29.5,68,0.0,15.2,1006.0,33.3,117.6,217.0,4.5,13.5,70.0,83
2025-09-20T10:00,29.4,68,0.0,15.2,1005.4,26.2,88.2,233.0,4.9,13.3,67.0,83
2025-09-20T11:00,29.0,70,0.0,15.0,1005.0,25.8,88.2,256.0,5.9,13.3,61.0,83
2025-09-20T12:00,28.4,73,0.0,14.2,1004.9,25.7,88.7,296.0,9.3,14.8,54.0,83
2025-09-20T13:00,28.0,76,0.0,13.0,1005.1,25.7,85.9,374.0,17.2,14.9,43.0,82
2025-09-20T14:00,27.2,81,0.0,10.3,1005.8,27.0,72.6,469.0,28.1,15.1,27.0,82
2025-09-20T15:00,26.9,84,0.0,9.4,1006.1,28.5,71.5,525.0,36.3,15.0,15.0,82
2025-09-20T16:00,26.7,84,0.0,9.7,1006.5,29.1,71.2,513.0,39.6,14.6,10.0,81
2025-09-20T17:00,26.5,84,0.0,9.7,1007.3,29.5,70.8,461.0,40.1,14.1,10.0,81
2025-09-20T18:00,26.4,84,0.0,9.4,1007.1,29.8,70.3,400.0,38.7,13.3,11.0,81
2025-09-20T19:00,26.1,85,0.0,9.4,1007.1,29.2,69.6,329.0,34.8,12.1,15.0,81
2025-09-20T20:00,26.0,85,0.0,7.8,1006.8,27.4,68.0,249.0,29.0,10.8,20.0,81
2025-09-20T21:00,25.8,85,0.0,8.9,1006.2,25.6,67.1,188.0,23.7,9.7,25.0,80
2025-09-20T22:00,25.6,86,0.0,8.8,1006.1,24.1,65.2,154.0,19.4,9.1,29.0,80
2025-09-20T23:00,25.5,87,0.0,9.2,1006.0,22.9,64.5,140.0,15.7,8.8,32.0,80
2025-09-21T00:00,25.3,88,0.0,9.4,1006.4,19.8,52.2,156.0,10.2,7.9,36.0,80
2025-09-21T01:00,26.0,87,0.0,9.9,1006.2,20.3,54.9,230.0,12.1,9.2,35.0,80
2025-09-21T02:00,26.0,87,0.0,8.6,1006.7,22.4,61.2,333.0,14.5,11.1,34.0,80
2025-09-21T03:00,27.0,81,0.0,9.2,1007.1,23.5,69.8,389.0,15.4,12.8,36.0,80
2025-09-21T04:00,28.2,73,0.0,11.4,1007.7,24.9,87.1,349.0,13.1,14.4,44.0,80
2025-09-21T05:00,29.2,68,0.0,13.2,1007.5,25.7,90.1,262.0,9.3,15.8,56.0,80
2025-09-21T06:00,30.0,63,0.0,14.3,1007.4,26.5,91.7,196.0,6.4,16.5,64.0,80
2025-09-21T07:00,30.0,63,0.0,15.7,1006.7,26.2,89.6,180.0,5.4,16.0,66.0,80
2025-09-21T08:00,29.5,64,0.0,15.2,1006.0,26.3,88.7,185.0,5.4,14.7,65.0,80
2025-09-21T09:00,30.1,61,0.0,15.6,1005.3,24.6,81.3,197.0,5.7,13.7,63.0,80
2025-09-21T10:00,30.0,60,0.0,15.9,1004.7,23.5,78.0,211.0,5.7,13.2,61.0,79
2025-09-21T11:00,29.6,61,0.0,16.5,1004.7,23.5,78.2,231.0,6.1,12.8,59.0,79
2025-09-21T12:00,28.5,68,0.0,16.6,1004.6,21.8,73.6,259.0,8.5,13.3,56.0,79
2025-09-21T13:00,27.8,72,0.0,15.5,1005.0,21.4,68.7,306.0,15.6,13.6,46.0,78
2025-09-21T14:00,27.3,76,0.0,13.7,1005.2,23.1,58.9,360.0,25.3,13.9,32.0,78
2025-09-21T15:00,27.0,79,0.0,11.0,1005.5,24.5,57.7,389.0,32.2,13.9,22.0,78
2025-09-21T16:00,26.7,80,0.0,10.1,1006.1,24.8,56.8,375.0,34.1,13.5,19.0,77
2025-09-21T17:00,26.5,80,0.0,10.8,1006.7,24.9,55.8,335.0,33.1,12.8,20.0,77
2025-09-21T18:00,26.4,81,0.0,11.2,1006.8,24.5,54.2,291.0,30.6,11.9,23.0,76
2025-09-21T19:00,26.2,82,0.0,10.6,1006.7,23.2,52.2,244.0,26.0,10.7,27.0,76
2025-09-21T20:00,26.1,82,0.0,10.0,1006.6,21.2,49.0,192.0,19.8,9.2,33.0,75
2025-09-21T21:00,25.9,83,0.0,10.6,1006.0,19.6,46.4,155.0,14.8,8.2,38.0,75
2025-09-21T22:00,25.9,83,0.0,10.9,1005.8,18.6,44.5,135.0,11.8,7.7,40.0,74
2025-09-21T23:00,25.8,84,0.0,10.3,1006.0,17.9,43.0,129.0,10.0,7.7,42.0,74
2025-09-22T00:00,25.6,85,0.0,10.5,1006.2,17.6,43.5,146.0,7.8,7.8,44.0,73
2025-09-22T01:00,26.6,81,0.0,11.6,1006.0,18.0,45.2,209.0,10.1,8.8,42.0,73
2025-09-22T02:00,26.8,80,0.0,11.2,1006.8,19.6,47.5,294.0,13.1,10.1,40.0,73
2025-09-22T03:00,27.6,74,0.0,14.4,1007.2,20.5,49.2,341.0,14.4,11.4,41.0,73
2025-09-22T04:00,28.5,70,0.1,14.8,1007.8,21.0,57.4,310.0,12.5,12.5,48.0,73
2025-09-22T05:00,29.4,65,0.0,14.5,1007.9,22.1,62.6,240.0,8.9,13.6,57.0,72
2025-09-22T06:00,29.8,62,0.0,16.0,1007.7,23.1,65.4,189.0,6.0,14.2,65.0,72
2025-09-22T07:00,29.9,63,0.0,15.8,1007.1,23.2,65.0,179.0,4.7,14.1,69.0,72
2025-09-22T08:00,30.1,62,0.0,15.7,1006.3,23.3,64.5,187.0,4.2,13.6,72.0,71
2025-09-22T09:00,29.8,65,0.1,16.4,1005.9,23.0,62.4,201.0,4.4,13.2,72.0,71
2025-09-22T10:00,28.9,69,0.0,16.5,1005.7,22.8,61.0,220.0,5.0,13.1,69.0,71
2025-09-22T11:00,29.0,69,0.0,16.1,1005.4,21.9,57.5,246.0,6.2,13.0,63.0,71
2025-09-22T12:00,28.6,69,0.0,16.1,1005.4,19.6,52.2,272.0,8.4,13.1,58.0,71
2025-09-22T13:00,28.5,73,0.0,16.3,1005.8,18.0,43.7,304.0,13.0,12.8,50.0,71
2025-09-22T14:00,27.9,76,0.0,13.8,1006.2,17.6,35.0,338.0,19.2,12.4,39.0,70
2025-09-22T15:00,27.5,78,0.0,13.8,1006.5,17.8,33.4,351.0,23.3,11.9,32.0,70
2025-09-22T16:00,27.2,80,0.0,14.5,1007.2,17.6,32.5,332.0,23.5,11.1,31.0,69
2025-09-22T17:00,27.0,83,0.0,13.4,1007.6,17.1,31.4,293.0,21.5,10.2,33.0,68
2025-09-22T18:00,27.0,82,0.0,13.1,1007.7,16.4,30.6,252.0,19.0,9.4,35.0,68
2025-09-22T19:00,26.8,83,0.0,12.3,1007.5,15.4,29.3,212.0,16.0,8.6,38.0,67
2025-09-22T20:00,26.6,84,0.0,11.7,1007.0,14.3,28.0,171.0,12.4,7.9,41.0,66
2025-09-22T21:00,26.5,85,0.0,13.0,1006.8,13.5,26.7,140.0,9.6,7.4,43.0,66
2025-09-22T22:00,26.2,88,0.1,13.0,1006.4,12.9,25.6,120.0,7.9,7.1,44.0,65
2025-09-22T23:00,26.1,89,0.0,12.5,1006.1,12.4,24.7,111.0,7.0,6.9,45.0,65
2025-09-23T00:00,26.1,89,0.0,12.4,1006.2,12.6,25.3,125.0,7.2,7.2,43.0,64
2025-09-23T01:00,26.5,85,0.0,11.0,1006.3,13.1,25.8,185.0,9.1,8.4,42.0,64
2025-09-23T02:00,26.5,85,0.0,11.0,1006.8,15.3,28.3,268.0,11.5,10.0,42.0,63
2025-09-23T03:00,27.5,79,0.0,13.6,1007.2,16.7,35.5,316.0,12.6,11.5,44.0,63
2025-09-23T04:00,28.6,72,0.0,15.1,1007.7,17.8,43.3,292.0,10.8,12.6,51.0,63
2025-09-23T05:00,29.3,67,0.0,16.8,1007.7,19.5,49.5,233.0,7.6,13.5,62.0,62
2025-09-23T06:00,29.0,69,0.1,17.0,1007.6,20.8,52.2,191.0,5.2,13.9,69.0,62
2025-09-23T07:00,29.3,69,0.2,17.9,1007.1,20.5,51.3,188.0,4.3,13.6,71.0,62
2025-09-23T08:00,29.2,70,0.2,18.4,1006.3,20.7,51.7,201.0,4.1,12.8,71.0,62
2025-09-23T09:00,28.6,74,0.0,18.5,1005.6,20.4,49.5,218.0,4.5,12.2,69.0,61
2025-09-23T10:00,28.8,72,0.1,18.7,1005.0,19.5,46.8,234.0,4.8,11.9,66.0,61
2025-09-23T11:00,28.4,74,0.1,19.7,1004.4,18.6,43.8,253.0,5.7,11.8,61.0,61
2025-09-23T12:00,28.0,76,0.0,17.8,1004.3,21.1,48.0,272.0,8.2,12.7,56.0,61
2025-09-23T13:00,28.2,74,0.0,14.7,1004.7,20.5,44.1,296.0,14.8,12.8,46.0,61
2025-09-23T14:00,27.9,76,0.0,13.9,1005.0,21.8,39.5,320.0,23.8,12.9,33.0,61
2025-09-23T15:00,27.6,77,0.0,14.1,1005.6,22.8,39.6,330.0,29.6,12.7,24.0,61
2025-09-23T16:00,27.4,78,0.0,13.5,1006.2,22.7,39.0,320.0,29.4,11.9,23.0,62
2025-09-23T17:00,27.1,79,0.0,13.1,1006.8,22.4,39.1,296.0,25.9,10.7,27.0,62
2025-09-23T18:00,27.0,79,0.0,13.1,1006.4,21.5,38.3,265.0,21.9,9.6,31.0,63
2025-09-23T19:00,26.9,80,0.0,12.5,1006.0,20.4,37.4,222.0,17.7,8.6,35.0,63
2025-09-23T20:00,26.5,82,0.0,12.9,1005.5,19.3,36.4,172.0,12.9,7.6,40.0,64
2025-09-23T21:00,26.2,84,0.1,12.8,1004.9,18.3,36.0,137.0,9.3,7.0,44.0,64
2025-09-23T22:00,26.1,85,0.0,12.9,1004.7,17.7,36.1,121.0,7.3,6.7,46.0,65
2025-09-23T23:00,26.2,84,0.0,12.6,1004.4,17.9,37.8,119.0,6.5,6.8,46.0,65
2025-09-24T00:00,26.2,85,0.0,12.8,1004.4,19.0,43.2,139.0,6.9,7.5,46.0,65
2025-09-24T01:00,27.4,80,0.0,12.0,1004.6,19.2,43.3,201.0,11.1,8.6,42.0,66
2025-09-24T02:00,27.4,80,0.0,12.2,1004.7,21.1,45.8,285.0,16.8,10.1,36.0,67
2025-09-24T03:00,27.8,77,0.0,14.3,1005.3,22.2,43.5,335.0,19.7,11.6,35.0,67
2025-09-24T04:00,28.1,75,0.0,15.6,1005.6,21.9,54.5,316.0,17.2,13.0,41.0,68
2025-09-24T05:00,28.4,74,0.1,15.8,1005.7,22.1,58.6,262.0,11.9,14.3,51.0,68
2025-09-24T06:00,28.6,75,0.1,16.5,1005.5,22.9,60.8,222.0,7.8,15.1,59.0,68
2025-09-24T07:00,28.9,74,0.4,17.3,1004.9,25.0,68.7,214.0,6.6,14.9,61.0,68
2025-09-24T08:00,28.5,76,0.4,17.7,1004.0,28.9,82.2,221.0,6.5,14.0,61.0,69
2025-09-24T09:00,28.5,76,0.3,17.4,1003.0,20.8,53.3,235.0,6.9,13.3,60.0,69
2025-09-24T10:00,28.9,74,0.1,17.1,1002.5,20.2,53.4,256.0,6.8,13.0,58.0,69
2025-09-24T11:00,28.4,77,0.1,16.5,1002.5,20.8,56.3,285.0,7.1,12.7,55.0,70
2025-09-24T12:00,27.9,80,0.1,15.1,1002.6,23.7,67.5,320.0,9.0,13.9,53.0,70
2025-09-24T13:00,28.1,82,0.2,15.5,1002.9,23.1,61.2,373.0,15.4,13.5,43.0,70
2025-09-24T14:00,27.5,85,0.0,13.0,1002.9,23.9,51.2,432.0,24.1,13.0,30.0,70
2025-09-24T15:00,27.4,84,0.0,10.9,1003.4,24.6,49.6,462.0,30.3,12.4,21.0,70
2025-09-24T16:00,27.3,83,0.0,10.1,1004.0,24.7,48.9,442.0,31.7,11.8,18.0,71
2025-09-24T17:00,27.0,85,0.0,10.3,1004.5,24.6,48.2,394.0,30.6,11.2,20.0,71
2025-09-24T18:00,26.8,86,0.1,9.7,1004.4,24.2,48.1,341.0,28.2,10.6,22.0,71
2025-09-24T19:00,26.5,87,0.0,9.3,1004.3,23.2,47.3,286.0,24.3,9.9,26.0,71
2025-09-24T20:00,26.2,89,0.0,8.8,1003.8,22.2,46.8,226.0,19.3,9.1,31.0,71
2025-09-24T21:00,25.9,90,0.0,8.4,1003.5,21.5,46.3,185.0,15.3,8.6,35.0,72
2025-09-24T22:00,25.7,92,0.0,7.2,1003.2,21.1,46.2,167.0,13.3,8.4,36.0,72
2025-09-24T23:00,25.5,93,0.0,6.7,1003.2,20.8,46.0,166.0,12.5,8.4,35.0,72
2025-09-25T00:00,25.5,93,0.0,6.3,1003.4,19.8,42.1,191.0,11.3,8.6,37.0,72
2025-09-25T01:00,26.0,93,0.0,6.9,1003.7,20.2,42.1,268.0,12.9,9.7,37.0,73
2025-09-25T02:00,26.1,93,0.1,7.6,1004.0,23.0,46.4,370.0,14.9,11.4,37.0,73
2025-09-25T03:00,27.0,87,0.1,8.1,1004.8,24.8,56.9,425.0,15.7,13.2,40.0,73
2025-09-25T04:00,28.5,76,0.0,8.8,1005.6,24.4,60.5,386.0,13.9,15.5,47.0,73
2025-09-25T05:00,29.5,71,0.1,10.7,1005.4,24.3,63.6,300.0,10.9,18.1,58.0,73
2025-09-25T06:00,29.8,70,0.1,11.8,1005.5,25.2,64.0,237.0,8.4,19.7,66.0,73
2025-09-25T07:00,29.7,71,0.0,12.2,1005.0,25.9,66.1,227.0,7.0,19.6,72.0,74
2025-09-25T08:00,29.7,72,0.1,13.5,1004.1,25.6,64.7,240.0,6.2,18.5,77.0,74
2025-09-25T09:00,29.5,73,0.0,13.5,1003.2,25.9,65.2,261.0,6.1,17.5,78.0,73
2025-09-25T10:00,29.6,72,0.0,12.9,1002.9,24.6,62.6,284.0,6.4,17.0,74.0,74
2025-09-25T11:00,29.1,74,0.0,13.4,1003.0,23.3,59.3,315.0,7.4,16.7,66.0,74
2025-09-25T12:00,28.8,75,0.0,12.0,1003.3,28.6,73.3,357.0,10.9,17.7,59.0,75
2025-09-25T13:00,28.6,75,0.0,10.1,1004.2,28.1,69.2,418.0,19.3,17.1,46.0,75
2025-09-25T14:00,27.9,79,0.0,8.7,1004.4,29.2,60.3,488.0,31.0,16.4,29.0,75
2025-09-25T15:00,27.5,82,0.0,7.5,1005.0,30.4,59.1,546.0,39.8,15.7,15.0,76
2025-09-25T16:00,27.2,84,0.0,6.8,1005.3,31.3,58.3,586.0,43.3,15.4,9.0,76
2025-09-25T17:00,27.0,86,0.0,6.1,1005.9,32.0,58.3,613.0,44.0,15.2,7.0,77
2025-09-25T18:00,26.5,87,0.0,6.7,1006.0,33.1,59.0,616.0,43.6,14.8,7.0,78
2025-09-25T19:00,26.2,89,0.0,6.0,1006.2,33.2,58.0,589.0,42.5,13.9,7.0,78
2025-09-25T20:00,26.0,90,0.0,5.2,1005.7,31.7,56.2,538.0,40.4,12.7,9.0,79
2025-09-25T21:00,25.6,92,0.0,5.1,1005.5,30.2,54.6,474.0,37.4,11.8,11.0,80
2025-09-25T22:00,25.4,93,0.0,4.9,1005.3,29.0,53.6,372.0,33.0,11.1,14.0,81
2025-09-25T23:00,25.2,93,0.0,4.0,1005.5,28.4,53.0,256.0,27.8,10.6,17.0,82
2025-09-26T00:00,25.0,94,0.0,3.8,1006.0,27.6,52.9,213.0,22.1,9.8,20.0,82
2025-09-26T01:00,25.9,91,0.0,5.0,1006.2,28.6,57.7,324.0,21.8,10.7,21.0,83
2025-09-26T02:00,26.0,89,0.0,5.4,1006.7,31.0,60.5,507.0,21.1,12.2,24.0,84
2025-09-26T03:00,27.3,81,0.0,6.7,1007.3,31.0,65.7,608.0,19.5,14.2,31.0,84
2025-09-26T04:00,28.8,72,0.0,7.7,1007.6,32.2,79.6,534.0,15.9,17.4,45.0,85
2025-09-26T05:00,30.1,63,0.0,6.1,1007.6,30.3,73.1,377.0,11.4,21.2,63.0,86
2025-09-26T06:00,31.1,57,0.0,7.6,1007.3,30.4,71.0,259.0,7.8,23.9,81.0,86
2025-09-26T07:00,31.6,56,0.0,10.8,1006.7,31.1,69.8,230.0,5.9,24.6,100.0,87
2025-09-26T08:00,31.9,57,0.0,12.0,1005.5,32.2,69.4,240.0,5.0,24.2,118.0,87
2025-09-26T09:00,31.7,58,0.0,12.7,1004.7,33.1,68.9,260.0,5.2,23.6,127.0,88
2025-09-26T10:00,31.0,62,0.0,13.3,1004.2,33.6,69.4,280.0,6.2,23.4,122.0,88
2025-09-26T11:00,30.2,62,0.0,12.5,1004.4,32.2,66.1,310.0,8.2,23.0,108.0,89
2025-09-26T12:00,29.4,65,0.0,11.2,1004.6,27.4,53.7,346.0,11.4,23.1,93.0,90
2025-09-26T13:00,28.2,73,0.0,9.2,1005.5,25.8,50.1,391.0,20.1,21.5,71.0,90
2025-09-26T14:00,27.5,78,0.0,8.5,1005.9,27.0,45.8,441.0,32.2,19.2,40.0,90
2025-09-26T15:00,27.1,80,0.0,8.0,1006.7,26.8,44.6,485.0,41.3,17.5,16.0,89
2025-09-26T16:00,26.9,83,0.0,7.4,1007.3,27.0,43.4,534.0,45.2,17.1,7.0,89
2025-09-26T17:00,26.5,85,0.0,6.5,1008.1,27.8,43.2,577.0,46.3,17.2,5.0,89
2025-09-26T18:00,26.1,87,0.0,7.1,1008.2,28.9,43.4,566.0,45.1,16.9,6.0,88
2025-09-26T19:00,25.7,90,0.0,8.7,1008.4,28.4,42.0,451.0,41.2,15.4,9.0,88
2025-09-26T20:00,25.5,90,0.0,9.6,1008.1,25.1,38.5,282.0,35.2,13.5,14.0,88
2025-09-26T21:00,25.4,91,0.0,9.8,1007.5,21.6,34.9,161.0,29.1,11.8,19.0,87
2025-09-26T22:00,25.1,93,0.0,9.0,1007.5,19.2,32.8,126.0,22.7,10.5,24.0,86
2025-09-26T23:00,25.0,94,0.0,8.3,1007.5,17.9,32.0,138.0,16.3,9.5,30.0,85
2025-09-27T00:00,24.8,95,0.0,8.3,1007.8,17.8,33.1,183.0,12.7,9.1,32.0,84
2025-09-27T01:00,25.4,96,0.0,6.5,1008.2,18.3,33.9,290.0,16.1,10.2,29.0,84
2025-09-27T02:00,25.4,96,0.0,6.4,1008.6,22.6,38.1,430.0,20.5,11.8,26.0,83
2025-09-27T03:00,26.5,89,0.0,8.0,1008.9,24.9,44.4,506.0,22.4,14.0,31.0,82
2025-09-27T04:00,28.4,77,0.0,6.4,1009.3,24.7,46.8,456.0,19.3,17.5,50.0,81
2025-09-27T05:00,30.5,64,0.0,6.9,1009.2,22.9,42.6,342.0,13.7,21.6,76.0,81
2025-09-27T06:00,32.2,54,0.0,8.4,1008.7,21.4,37.8,256.0,9.2,24.6,98.0,80
2025-09-27T07:00,33.2,49,0.0,9.6,1007.9,19.8,32.6,231.0,6.8,25.8,115.0,79
2025-09-27T08:00,33.8,45,0.0,10.9,1007.0,21.4,33.3,234.0,5.4,25.9,127.0,78
2025-09-27T09:00,33.8,46,0.0,12.3,1005.9,22.2,33.6,250.0,5.5,25.4,131.0,77
2025-09-27T10:00,33.1,50,0.0,13.2,1005.5,22.5,34.0,280.0,6.9,24.2,122.0,76
2025-09-27T11:00,32.0,56,0.0,12.9,1005.6,21.7,33.1,324.0,9.8,22.4,103.0,75
2025-09-27T12:00,30.5,65,0.0,11.9,1005.8,21.4,31.8,366.0,14.4,23.3,97.0,74
2025-09-27T13:00,29.0,76,0.0,9.6,1006.4,21.8,32.4,411.0,22.4,21.1,73.0,74
2025-09-27T14:00,27.8,84,0.0,8.5,1006.7,23.9,33.4,455.0,33.5,17.9,41.0,74
2025-09-27T15:00,27.2,88,0.0,8.5,1007.3,23.7,33.5,470.0,41.4,15.5,17.0,73
2025-09-27T16:00,26.9,92,0.0,8.2,1007.8,23.6,33.5,438.0,44.0,14.6,9.0,73
2025-09-27T17:00,26.8,92,0.0,8.7,1008.2,24.1,33.6,377.0,43.4,14.4,9.0,73
2025-09-27T18:00,26.5,93,0.0,10.3,1008.1,24.0,33.3,315.0,40.1,13.7,12.0,72
2025-09-27T19:00,26.1,95,0.0,11.8,1007.9,21.9,31.1,253.0,32.5,11.9,19.0,72
2025-09-27T20:00,26.0,94,0.0,10.7,1007.5,19.2,28.3,189.0,22.1,9.6,28.0,71
2025-09-27T21:00,25.8,95,0.0,10.4,1006.8,17.3,26.7,146.0,14.1,7.9,36.0,71
